source,engine,relative_path,filename,file_size_bytes_json,object_count,top_dir,map_type_code,map_region,map_number,map_variant,map_suffix,canonical_name
CotC,UE4.26,Level/Area/Gacha/Widget/BP/GachaFadeWidget,GachaFadeWidget,4847,6,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/BP/GachaGraphicFontMPanel,GachaGraphicFontMPanel,201286,100,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/BP/GachaGraphicFontMPanel_QPS02,GachaGraphicFontMPanel_QPS02,318970,155,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/BP/GachaProductionWidget,GachaProductionWidget,3101387,1416,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/BP/GachaProductionWidget_QPS2,GachaProductionWidget_QPS2,3138542,1416,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/BP/GachaStar6MAXEF,GachaStar6MAXEF,539050,285,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/MF_Drop,MF_Drop,299,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/MF_GachaSparkle,MF_GachaSparkle,307,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Mi_DissName_010_Inst,Mi_DissName_010_Inst,37370,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Mi_Gacha_GraphicFont_ClassUp,Mi_Gacha_GraphicFont_ClassUp,1984,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Mi_Gacha_Tarot_Blur_Fame,Mi_Gacha_Tarot_Blur_Fame,3341,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Mi_Gacha_Tarot_Blur_Power,Mi_Gacha_Tarot_Blur_Power,3344,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Mi_Gacha_Tarot_Blur_Wealth,Mi_Gacha_Tarot_Blur_Wealth,3347,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Mi_Gacha_Tarot_Fame,Mi_Gacha_Tarot_Fame,3326,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Mi_Gacha_Tarot_Wealth,Mi_Gacha_Tarot_Wealth,3332,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Mi_GhChara,Mi_GhChara,11805,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Mt_DissName_010,Mt_DissName_010,43284,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_DissClrBlack_Ringst,UiM_DissClrBlack_Ringst,32154,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_GachaRingEf,UiM_GachaRingEf,33101,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_Aurora,UiM_Gacha_Aurora,44504,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_Frame,UiM_Gacha_Frame,39583,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_Frame_01,UiM_Gacha_Frame_01,2004,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_Frame_02,UiM_Gacha_Frame_02,2004,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_Frame_03,UiM_Gacha_Frame_03,2026,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_GraphicFont_New,UiM_Gacha_GraphicFont_New,36273,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_StarFlash,UiM_Gacha_StarFlash,33089,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_StarFlash02,UiM_Gacha_StarFlash02,33283,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_Tarot_Power,UiM_Gacha_Tarot_Power,48399,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_TextMask,UiM_Gacha_TextMask,47163,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_Gacha_Wht,UiM_Gacha_Wht,38074,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_GachalightEf,UiM_GachalightEf,36041,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/UiM_GhChara,UiM_GhChara,148044,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Uim_StarGlow,Uim_StarGlow,40677,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Material/Uim_StarGlow02,Uim_StarGlow02,40687,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UITX_DummyMask,UITX_DummyMask,3591,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_DropEF_Mask,UiTX_Gacha_DropEF_Mask,3844,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_DustEF_Mtex,UiTX_Gacha_DustEF_Mtex,896,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_DustEF_Mtex01,UiTX_Gacha_DustEF_Mtex01,898,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_DustEF_Mtex2,UiTX_Gacha_DustEF_Mtex2,897,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Frame_Mtex,UiTX_Gacha_Frame_Mtex,957,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Frame_Mtex_1,UiTX_Gacha_Frame_Mtex_1,959,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Frame_Mtex_2,UiTX_Gacha_Frame_Mtex_2,959,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Frame_Mtex_3,UiTX_Gacha_Frame_Mtex_3,959,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_GraphicFontM_ClassUP,UiTX_Gacha_GraphicFontM_ClassUP,897,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_GraphicFontM_New,UiTX_Gacha_GraphicFontM_New,893,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_GraphicFontM_OverClassUP,UiTX_Gacha_GraphicFontM_OverClassUP,904,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_None_Mask,UiTX_Gacha_None_Mask,1510,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_ScreenEf_Mtex03,UiTX_Gacha_ScreenEf_Mtex03,903,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_StarEf_Flash,UiTX_Gacha_StarEf_Flash,892,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_StarEf_Flash02,UiTX_Gacha_StarEf_Flash02,2955,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_TarotEfRing_Mtex,UiTX_Gacha_TarotEfRing_Mtex,901,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Blur_Dominance,UiTX_Gacha_Tarot_Blur_Dominance,903,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Blur_Fame,UiTX_Gacha_Tarot_Blur_Fame,898,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Blur_Opulence,UiTX_Gacha_Tarot_Blur_Opulence,902,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Blur_Power,UiTX_Gacha_Tarot_Blur_Power,899,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Blur_Prestige,UiTX_Gacha_Tarot_Blur_Prestige,902,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Blur_Wealth,UiTX_Gacha_Tarot_Blur_Wealth,900,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Dominance,UiTX_Gacha_Tarot_Dominance,898,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Fame,UiTX_Gacha_Tarot_Fame,893,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_LigntMtex,UiTX_Gacha_Tarot_LigntMtex,897,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Opulence,UiTX_Gacha_Tarot_Opulence,897,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Power,UiTX_Gacha_Tarot_Power,894,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Prestige,UiTX_Gacha_Tarot_Prestige,897,1,Area,,,,,,
CotC,UE4.26,Level/Area/Gacha/Widget/Texture/UiTX_Gacha_Tarot_Wealth,UiTX_Gacha_Tarot_Wealth,895,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/MPC_Smap_Title,MPC_Smap_Title,4644,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/MT_Dust_Title_A,MT_Dust_Title_A,37767,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/MT_Dust_Title_B,MT_Dust_Title_B,37767,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/MT_Jewel_SP_Title,MT_Jewel_SP_Title,28097,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/MT_Jewel_Title,MT_Jewel_Title,23114,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/MT_Shine_Title_A,MT_Shine_Title_A,47267,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/MT_Shine_Title_B,MT_Shine_Title_B,45972,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/MT_Smap_Title,MT_Smap_Title,86945,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/MT_Smap_Title_2,MT_Smap_Title_2,86947,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/Mt_Elf_RingOrg2_Title,Mt_Elf_RingOrg2_Title,187436,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/Mt_Elf_RingOrg_Inst5test_Title,Mt_Elf_RingOrg_Inst5test_Title,7326,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/Mt_Glow_Title_A,Mt_Glow_Title_A,29908,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/Mt_Glow_Title_B,Mt_Glow_Title_B,29918,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/Mt_Smoke_Title,Mt_Smoke_Title,29898,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/Mt_Title_WhiteBG,Mt_Title_WhiteBG,22558,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/Mt_Title_WhiteBG_Inst,Mt_Title_WhiteBG_Inst,1359,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/PPP_Particles_01_Flames_01_Atest,PPP_Particles_01_Flames_01_Atest,89381,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Matirials/PPP_Particles_lit,PPP_Particles_lit,204261,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_A,BP_Title_SMap_A,54972,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_B,BP_Title_SMap_B,54978,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_Base,BP_Title_SMap_Base,44458,12,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_C,BP_Title_SMap_C,54968,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_D,BP_Title_SMap_D,54978,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_E,BP_Title_SMap_E,54972,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_F,BP_Title_SMap_F,54972,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_G,BP_Title_SMap_G,54966,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_H,BP_Title_SMap_H,55074,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_I,BP_Title_SMap_I,55203,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_J,BP_Title_SMap_J,55075,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_K,BP_Title_SMap_K,55073,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_L,BP_Title_SMap_L,55205,23,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Object/BP_Title_SMap_TestOma,BP_Title_SMap_TestOma,58576,25,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleDust_Loop_S_A,Eff_Event_TitleDust_Loop_S_A,30325,19,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleDust_Loop_S_B,Eff_Event_TitleDust_Loop_S_B,30327,19,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleFire_Loop_A1_2,Eff_Event_TitleFire_Loop_A1_2,261256,166,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleFire_Loop_A1_2_Purple,Eff_Event_TitleFire_Loop_A1_2_Purple,267885,166,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleFire_Loop_A1_2_double,Eff_Event_TitleFire_Loop_A1_2_double,253101,169,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleFire_Loop_A1_2_ring,Eff_Event_TitleFire_Loop_A1_2_ring,220529,151,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleFire_Loop_A1_Blank,Eff_Event_TitleFire_Loop_A1_Blank,13045,11,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleFire_Loop_A1_Orange,Eff_Event_TitleFire_Loop_A1_Orange,265905,166,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleFire_Loop_A1_Red,Eff_Event_TitleFire_Loop_A1_Red,196454,143,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleFire_Loop_S_A01,Eff_Event_TitleFire_Loop_S_A01,107139,78,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleFire_Loop_S_A02,Eff_Event_TitleFire_Loop_S_A02,178288,132,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleShine_Loop_S_A,Eff_Event_TitleShine_Loop_S_A,19887,15,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Particles/Eff_Event_TitleShine_Loop_S_B,Eff_Event_TitleShine_Loop_S_B,19928,15,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Sequencer/Seq_STitle_Time,Seq_STitle_Time,503470,63,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Sequencer/Seq_STitle_Time_2,Seq_STitle_Time_2,502573,63,Area,,,,,,
CotC,UE4.26,Level/Area/Title/StaticMesh/Elf_Jewel_Title,Elf_Jewel_Title,4396,3,Area,,,,,,
CotC,UE4.26,Level/Area/Title/StaticMesh/Elf_Ring_new_Title,Elf_Ring_new_Title,4482,3,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Texture/Flames_16x4_01_BW,Flames_16x4_01_BW,921,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Texture/FxTx_Title_SMap_A,FxTx_Title_SMap_A,924,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Texture/FxTx_Title_glow_A,FxTx_Title_glow_A,850,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Texture/FxTx_Title_glow_B,FxTx_Title_glow_B,915,1,Area,,,,,,
CotC,UE4.26,Level/Area/Title/Texture/SphericalNormal_001,SphericalNormal_001,3819,1,Area,,,,,,
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_BB_Atsani_N0_0001_A1,Map_BB_Atsani_N0_0001_A1,251711,82,Area,BB,Atsani,0001,A1,,BB_Atsani_N0_0001_A1
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_BB_Atsani_N0_0002_A1,Map_BB_Atsani_N0_0002_A1,441859,241,Area,BB,Atsani,0002,A1,,BB_Atsani_N0_0002_A1
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_DP_Atsani_N0_0001_A1,Map_DP_Atsani_N0_0001_A1,3858416,2101,Area,DP,Atsani,0001,A1,,DP_Atsani_N0_0001_A1
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_DP_Atsani_N0_0001_B1,Map_DP_Atsani_N0_0001_B1,5728570,2477,Area,DP,Atsani,0001,B1,,DP_Atsani_N0_0001_B1
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_EV_Atsani_N0_0001_A1,Map_EV_Atsani_N0_0001_A1,1031260,482,Area,EV,Atsani,0001,A1,,EV_Atsani_N0_0001_A1
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_EV_Atsani_N0_0002_A1,Map_EV_Atsani_N0_0002_A1,257112,156,Area,EV,Atsani,0002,A1,,EV_Atsani_N0_0002_A1
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_EV_Atsani_N0_0003_A1,Map_EV_Atsani_N0_0003_A1,81317,48,Area,EV,Atsani,0003,A1,,EV_Atsani_N0_0003_A1
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_EV_Atsani_N0_0004_A1,Map_EV_Atsani_N0_0004_A1,337548,147,Area,EV,Atsani,0004,A1,,EV_Atsani_N0_0004_A1
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_EV_Atsani_N0_0005_A1,Map_EV_Atsani_N0_0005_A1,334400,135,Area,EV,Atsani,0005,A1,,EV_Atsani_N0_0005_A1
CotC,UE4.26,Level/Area/V1_0_0/Atsani/Map_EV_Atsani_N0_0006_A1,Map_EV_Atsani_N0_0006_A1,1972820,597,Area,EV,Atsani,0006,A1,,EV_Atsani_N0_0006_A1
CotC,UE4.26,Level/Area/V1_0_0/AutoDun/Map_DB_AutoDun_N0_1001_A1,Map_DB_AutoDun_N0_1001_A1,561911,244,Area,DB,AutoDun,1001,A1,,DB_AutoDun_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/AutoDun/Map_DP_AutoDun_N0_1001_A1,Map_DP_AutoDun_N0_1001_A1,64218,35,Area,DP,AutoDun,1001,A1,,DP_AutoDun_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/AutoDun/Map_EV_AutoDun_N0_1001_A1,Map_EV_AutoDun_N0_1001_A1,368457,184,Area,EV,AutoDun,1001,A1,,EV_AutoDun_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Bolaven/Map_OP_Bolaven_N0_1001_A1,Map_OP_Bolaven_N0_1001_A1,1002525,522,Area,OP,Bolaven,1001,A1,,OP_Bolaven_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Bolaven/Map_OP_Bolaven_N0_1001_B1,Map_OP_Bolaven_N0_1001_B1,829878,444,Area,OP,Bolaven,1001,B1,,OP_Bolaven_N0_1001_B1
CotC,UE4.26,Level/Area/V1_0_0/Bolaven/Map_OP_Bolaven_N0_1001_C1,Map_OP_Bolaven_N0_1001_C1,884487,449,Area,OP,Bolaven,1001,C1,,OP_Bolaven_N0_1001_C1
CotC,UE4.26,Level/Area/V1_0_0/Bolaven/Map_OP_Bolaven_N0_1002_A1,Map_OP_Bolaven_N0_1002_A1,1615911,616,Area,OP,Bolaven,1002,A1,,OP_Bolaven_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/Bolaven/Map_OP_Bolaven_N0_1003_A1,Map_OP_Bolaven_N0_1003_A1,2654405,1529,Area,OP,Bolaven,1003,A1,,OP_Bolaven_N0_1003_A1
CotC,UE4.26,Level/Area/V1_0_0/Bolaven/Map_OP_Bolaven_N0_1004_A1,Map_OP_Bolaven_N0_1004_A1,2317437,1318,Area,OP,Bolaven,1004,A1,,OP_Bolaven_N0_1004_A1
CotC,UE4.26,Level/Area/V1_0_0/Bolaven/Map_OP_Bolaven_N0_1005_A1,Map_OP_Bolaven_N0_1005_A1,3438993,2012,Area,OP,Bolaven,1005,A1,,OP_Bolaven_N0_1005_A1
CotC,UE4.26,Level/Area/V1_0_0/Bolaven/Map_OP_Bolaven_N0_1006_A1,Map_OP_Bolaven_N0_1006_A1,3169954,1682,Area,OP,Bolaven,1006,A1,,OP_Bolaven_N0_1006_A1
CotC,UE4.26,Level/Area/V1_0_0/Bolaven/Map_OP_Bolaven_N0_1006_B1,Map_OP_Bolaven_N0_1006_B1,3133468,1675,Area,OP,Bolaven,1006,B1,,OP_Bolaven_N0_1006_B1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1001_A1,Map_DP_Cliff_N0_1001_A1,2022733,953,Area,DP,Cliff,1001,A1,,DP_Cliff_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1001_B1,Map_DP_Cliff_N0_1001_B1,1355983,691,Area,DP,Cliff,1001,B1,,DP_Cliff_N0_1001_B1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1002_A1,Map_DP_Cliff_N0_1002_A1,2271685,1057,Area,DP,Cliff,1002,A1,,DP_Cliff_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1002_B1,Map_DP_Cliff_N0_1002_B1,2198587,1001,Area,DP,Cliff,1002,B1,,DP_Cliff_N0_1002_B1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1003_A1,Map_DP_Cliff_N0_1003_A1,2477425,1091,Area,DP,Cliff,1003,A1,,DP_Cliff_N0_1003_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1003_B1,Map_DP_Cliff_N0_1003_B1,2743337,1431,Area,DP,Cliff,1003,B1,,DP_Cliff_N0_1003_B1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1003_B2,Map_DP_Cliff_N0_1003_B2,2310825,1183,Area,DP,Cliff,1003,B2,,DP_Cliff_N0_1003_B2
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1003_C1,Map_DP_Cliff_N0_1003_C1,6493667,3509,Area,DP,Cliff,1003,C1,,DP_Cliff_N0_1003_C1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1003_D1,Map_DP_Cliff_N0_1003_D1,5611433,2576,Area,DP,Cliff,1003,D1,,DP_Cliff_N0_1003_D1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1003_E1,Map_DP_Cliff_N0_1003_E1,678839,361,Area,DP,Cliff,1003,E1,,DP_Cliff_N0_1003_E1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1003_F1,Map_DP_Cliff_N0_1003_F1,1819152,890,Area,DP,Cliff,1003,F1,,DP_Cliff_N0_1003_F1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1003_G1,Map_DP_Cliff_N0_1003_G1,2616446,1359,Area,DP,Cliff,1003,G1,,DP_Cliff_N0_1003_G1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_1009_A1,Map_DP_Cliff_N0_1009_A1,2329945,1055,Area,DP,Cliff,1009,A1,,DP_Cliff_N0_1009_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_DP_Cliff_N0_2009_A1,Map_DP_Cliff_N0_2009_A1,2401309,931,Area,DP,Cliff,2009,A1,,DP_Cliff_N0_2009_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_EV_Cliff_N0_1003_B1,Map_EV_Cliff_N0_1003_B1,923936,463,Area,EV,Cliff,1003,B1,,EV_Cliff_N0_1003_B1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_EV_Cliff_N0_1003_C1,Map_EV_Cliff_N0_1003_C1,358659,198,Area,EV,Cliff,1003,C1,,EV_Cliff_N0_1003_C1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_FB_Cliff_N0_1001_A1,Map_FB_Cliff_N0_1001_A1,330476,113,Area,FB,Cliff,1001,A1,,FB_Cliff_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_FB_Cliff_N0_1002_A1,Map_FB_Cliff_N0_1002_A1,334277,113,Area,FB,Cliff,1002,A1,,FB_Cliff_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_FP_Cliff_N0_1001_A1,Map_FP_Cliff_N0_1001_A1,1792431,768,Area,FP,Cliff,1001,A1,,FP_Cliff_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_FP_Cliff_N0_1002_A1,Map_FP_Cliff_N0_1002_A1,1981432,777,Area,FP,Cliff,1002,A1,,FP_Cliff_N0_1002_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_FP_Cliff_N0_2001_A1,Map_FP_Cliff_N0_2001_A1,3558848,2028,Area,FP,Cliff,2001,A1,,FP_Cliff_N0_2001_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_HP_Cliff_N0_1009_A1,Map_HP_Cliff_N0_1009_A1,2376135,1092,Area,HP,Cliff,1009,A1,,HP_Cliff_N0_1009_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_TP_Cliff_N0_1001_A1,Map_TP_Cliff_N0_1001_A1,5381878,2781,Area,TP,Cliff,1001,A1,,TP_Cliff_N0_1001_A1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_TP_Cliff_N0_1001_A2,Map_TP_Cliff_N0_1001_A2,4739297,2439,Area,TP,Cliff,1001,A2,,TP_Cliff_N0_1001_A2
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_TP_Cliff_N0_1001_B1,Map_TP_Cliff_N0_1001_B1,3218039,1502,Area,TP,Cliff,1001,B1,,TP_Cliff_N0_1001_B1
CotC,UE4.26,Level/Area/V1_0_0/Cliff/Map_TP_Cliff_N0_1001_B2,Map_TP_Cliff_N0_1001_B2,3054115,1429,Area,TP,Cliff,1001,B2,,TP_Cliff_N0_1001_B2
