file_path,particle_modules,emitters,total_objects
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/HealingBuddha/Eff_Btl_ID189_Skill01_A.json,290,24,317
Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneExwind_A.json,290,25,310
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9032_01/Eff_Btl_ID9032_Skill01_A.json,289,23,321
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9026_01/Eff_Btl_ID9026_Skill02_B.json,289,21,317
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID89/Eff_Btl_PC_BreakDownArmy_A.json,288,23,328
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9031_01/Eff_Btl_ID9031_Skill03_A.json,287,22,316
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID909_01/Eff_Btl_ID909_Skill03_A.json,287,22,315
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Fire_Ex.json,287,22,311
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_StarMeteorDark_A.json,286,19,322
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID302_01/Eff_Btl_ID302_Skill03_B.json,286,20,318
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_Absorption_A.json,285,34,318
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_MagicActivation_C.json,285,56,341
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Ice_Ex.json,285,22,308
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Wind_Ex.json,285,22,309
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Atsani/Common/Eff_Atsani_Btl_MagicActivation_C.json,285,56,341
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Dark_SP_B.json,285,22,313
Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeXLL_ALL_Shot_A.json,284,25,315
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Light_Ex.json,283,22,306
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/THE/Eff_THE_Btl_PC_Spear_A.json,283,24,310
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Danas/ID221_01/Eff_Danas_Btl_ID221_Skill06_A.json,283,24,310
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Book_All_SP_A.json,283,22,305
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9033_01/Eff_Btl_ID9033_Skill02_A.json,282,25,327
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/FxPS_Btl_Exice_C_Optimize2.json,282,21,326
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Ice_SP_A.json,280,20,314
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9018_01/Eff_Btl_ID9018_Skill01_B.json,279,29,297
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9015_01/Eff_Btl_ID9015_Skill02_A.json,279,23,307
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Btl_PC_ThunderXL_Single_Shot_A.json,279,25,307
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Jangmi/ID212_01/Eff_Jangmi_Btl_ID212_Skill02_A.json,278,31,319
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID306/Eff_Btl_ID306_SP_B.json,278,22,322
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9026_01/Eff_Btl_ID9026_Skill04_B.json,277,20,304
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9015_01/Eff_Btl_ID9015_Skill03_A.json,277,23,327
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Fan_Ex.json,277,21,299
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID6/Eff_Btl_PC_Vendetta_A.json,277,22,308
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Sword_Ex.json,276,21,298
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Spear_Ex.json,276,21,298
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Staff_Ex.json,276,21,298
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Bow_Ex.json,276,21,298
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Book_Ex.json,276,21,298
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Dagger_Ex.json,276,21,298
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID604/Eff_Btl_PC_RondeAtk_SP01_A.json,276,23,307
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9002/Eff_Btl_PC_CollapseEnd_C.json,276,23,305
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Bolaven/Eff_Bolaven_Btl_PC_BreakThrough_A.json,275,20,305
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/THE/Eff_THE_Btl_Ene_Spear_A.json,275,24,302
Game/Effect/Resource/V1_0_0/Particles/Btl/Summon/Summon_0004_A1/Eff_Btl_PC_Summon_0004_A4.json,275,19,301
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9020_01/Eff_Nakri_Btl_ID9020_SP_B.json,275,21,304
Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_ObsidiansWarp_B.json,274,25,302
Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_VsStatue_A.json,273,22,301
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_ID77_Skill01_A.json,271,22,296
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID224_01/Eff_Btl_ID224_SP_A.json,270,22,303
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID147/Eff_Btl_PC_Requiem_A.json,270,21,296
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID191_01/Eff_Btl_ID191_SP_A.json,270,23,293
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Ragasa/Eff_Ragasa_Btl_ID207_Skill03_A.json,269,23,300
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Atsani/ID217_01/Eff_Atsani_Btl_ID217_Skill03_A.json,269,31,301
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID301_02/Eff_Btl_ID301_SP01_B_Re.json,268,22,301
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_PC_DarkXL_All_Shot_A.json,267,23,290
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Nakri/ID9024_01/Eff_Nakri_Btl_ID9024_Skill01_A.json,267,21,289
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPs_Eve_Danas_StoneRising_A.json,266,28,294
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Btl_PC_DarkXL_All_A.json,266,22,290
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/hunter/Eff_Btl_PC_ShiningArrow_B.json,266,20,287
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Krosa/Enemy/Eff_Krosa_Btl_EnemyAll_Skill01_A.json,266,28,295
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Krosa/ID228_01/Eff_Krosa_Btl_ID228_Skill10_A.json,266,24,293
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Danas/ID223_01/Eff_Danas_Btl_ID223_Skill06_A.json,266,22,299
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID81/Eff_Btl_PC_BariBariCrush_B.json,266,24,293
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/STAR/FxPS_Btl_StarMeteorDark_A.json,265,18,300
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9028_01/Eff_Btl_ID9028_Skill02_A.json,265,23,288
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Merchant/Eff_Btl_ID307_Skill02_B.json,265,21,307
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID302_01/Eff_Btl_ID302_Skill02_C.json,265,18,303
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Nakri/ID9020_01/Eff_Nakri_Btl_ID9020_Skill05_A_Re.json,265,22,287
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Axe_SP_B.json,265,21,291
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Thunder_SP_A.json,265,25,293
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID158_01/Eff_Btl_ID158_Skill02_A.json,264,21,290
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9009/Eff_Btl_PC_WishForTheFuture_A.json,263,21,294
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_HolyLight_SP_A.json,263,22,287
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Book_SP_B.json,263,21,290
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID141_01/Eff_Btl_ID141_Skill04_A.json,262,19,286
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9028_01/Eff_Btl_ID9028_Skill03_A.json,262,23,285
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_All_physical.json,262,24,287
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Ragasa/Eff_Ragasa_Btl_ID210_Skill01_C_Re.json,262,23,288
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Ragasa/Eff_Ragasa_Btl_ID210_Skill01_C.json,262,23,288
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID98/Eff_Btl_PC_TrueRampant_A.json,262,23,286
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID191_01/Eff_Btl_ID191_SP_A_Re.json,262,23,285
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID909_01/Eff_Btl_ID909_SP_A.json,262,20,294
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID141_01/Eff_Btl_ID141_Skill04_A_Re.json,261,19,285
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Thief/Eff_Btl_PC_Passion_A.json,261,22,286
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID543/Eff_Btl_ID543_SP_A.json,261,21,287
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Axe_All_SP_A.json,261,22,286
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_PieceGather_A.json,260,24,284
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9013_01/Eff_Btl_ID9013_Status_A.json,260,19,292
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Nakri/ID9020_01/Eff_Nakri_Btl_ID9020_Skill05_A.json,260,22,282
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9010_01/Eff_Atsani_Btl_ID9010_SP01_C.json,260,23,289
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Danas/Danas_002/Eff_Danas_Btl_IDDanas002_Skill04_A.json,259,21,282
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Eff_Blt_PC_Charge_SP_A.json,259,25,295
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID99/Eff_Btl_PC_HolyFireSword_A.json,259,22,287
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Bolaven/Eff_Bolaven_Btl_PC_Elflic_Bomb.json,258,21,280
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9010_01/Eff_Atsani_Btl_ID9010_SP01_B.json,258,23,285
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9024_01/Eff_Nakri_Btl_ID9024_SP_A.json,258,20,281
Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/Attach/Eff_Btl_LST_Boss01_Attach_A.json,258,18,282
Game/Effect/Resource/V1_0_0/Particles/Env/Eff_Env_MirrorFlame_C.json,257,20,285
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_PC_LoveRapsodia_A.json,257,22,285
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID148/Eff_Btl_PC_SacredFirePunishment_A.json,257,20,283
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Atsani/IDAtsani_001/Eff_Atsani_Btl_IDAtsani001_Skill01_A.json,256,21,281
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Eff_Btl_Common_SPTank_Special_Single_A.json,256,22,289
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID202/Eff_THE_Btl_Hack_A.json,256,21,284
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Btl_Com_LightM_Single_Shot_A.json,255,27,278
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Danas/Danas_002/Eff_Danas_Btl_IDDanas001_Skill03_A.json,255,21,280
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID615/Eff_Btl_PC_Nephti_SP_A.json,255,24,276
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9003/Eff_Btl_PC_ExHaanit_SP_A.json,255,20,283
Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_ENEMY_MAGEN_B.json,254,22,282
Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EnemyMeteorDark_A.json,254,18,289
Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_MgcVsSwd_B.json,253,17,279
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_StarMeteorWind_A.json,253,18,274
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_StarMeteorLight_A.json,253,18,274
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Nakri/ID9021_01/Eff_Nakri_Btl_ID9021_Skill04_A.json,253,18,282
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9029_01/Eff_Btl_ID9029_SP_A.json,253,22,275
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_Vortex_A.json,252,20,279
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Dancer/Eff_Btl_ID611_Skill02_A.json,252,20,275
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Atsani/ID9010_01/Eff_Atsani_Btl_ID9010_Skill02_B.json,252,22,279
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID88/Eff_Btl_PC_MofmoFlame_A.json,252,23,271
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Fire_SP_A.json,252,20,277
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9028_01/Eff_Btl_ID9028_Skill04_A.json,251,23,274
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9012_01/Eff_Atsani_Btl_ID9012_SP01_A.json,251,23,277
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID315_01/Eff_Btl_ID315_SP_A.json,251,22,278
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID316_01/Eff_Btl_ID316_SP_A.json,251,20,271
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID103/Eff_Btl_PC_AncientDust_A.json,251,20,274
Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_SwirlingAura_A.json,250,18,277
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID317_01/Eff_Btl_ID317_Skill02_A.json,250,19,269
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Btl_Common_FireXL_All_Shot_00_B.json,250,17,273
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/hunter/Eff_Btl_PC_Destruction_A.json,250,21,278
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID80/Eff_Btl_PC_HuntingBow_Hagen_A.json,249,20,279
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID911_01/Eff_Btl_ID911_Skill02_A.json,248,28,279
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Bolaven/Eff_Bolaven_Btl_PC_DragonFlash_A.json,248,21,277
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID225_01/Eff_Btl_ID225_SP_C_Re.json,248,23,284
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID202/Eff_THE_Btl_Ene_Hack_B.json,248,24,276
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID202/Eff_THE_Btl_Hack_B.json,248,24,276
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID545_01/Eff_Btl_ID545_Skill01_A.json,247,22,267
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Krosa/ID227_01/Eff_Krosa_Btl_ID227_Skill08_A.json,247,21,272
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_PC_FireXL_All_Shot_A.json,246,17,265
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID225_01/Eff_Btl_ID225_SP_C.json,246,23,280
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/THE/Eff_THE_Btl_PC_Volt_A.json,244,21,274
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Danas/ID220_01/Eff_Danas_Btl_ID220_Skill05_A.json,244,23,270
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9032_01/Eff_Btl_ID9032_Skill02_A.json,242,19,275
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Danas/ID223_01/Eff_Danas_Btl_ID223_Skill02_A.json,242,25,267
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Danas/ID222_01/Eff_Danas_Btl_ID222_Skill04_A.json,242,22,273
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID206/Eff_Bolaven_Btl_PC_DragonAttack_B.json,242,19,263
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Fencer/Eff_Btl_PC_AdamantineSlash_A.json,241,26,267
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_PC_FireXL_All_Shot_C1.json,241,17,266
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID223_01/Eff_Danas_Btl_ID223_SP_A.json,241,24,270
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9026_01/Eff_Btl_ID9026_Skill01_B.json,240,18,261
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID302_01/Eff_Btl_ID302_Skill01_B.json,240,18,267
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Ragasa/Eff_Ragasa_Btl_Guest_RecoveryAll_A.json,240,21,272
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID168_01/Eff_Btl_ID168_SP_A.json,240,20,269
Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Ragasa_Explosion_A.json,239,20,262
Game/Effect/Resource/V1_0_0/Particles/Btl/Summon/Summon_0004_A1/Eff_Btl_PC_Summon_0004_A2.json,239,18,263
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Staff_SP_A.json,239,19,262
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9015_01/Eff_Btl_ID9015_Skill01_A.json,238,20,260
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Atsani/ID9010_01/Eff_Atsani_Btl_ID9010_Skill01_B.json,238,21,263
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Thunder_SP_B.json,238,23,262
Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/Attach/Eff_Btl_Elflic_HolyFire_B.json,238,21,262
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID319_01/Eff_Btl_ID319_Skill01_A.json,236,17,255
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Nakri/Enemy/Eff_Nakri_Btl_Enemy_Skill04_A_Re.json,236,20,258
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Nakri/ID9023_01/Eff_Nakri_Btl_ID9023_Skill03_A.json,236,20,258
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/THE/Eff_THE_Btl_PC_Gravity_C.json,236,23,259
Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/Boss_3210/Eff_Btl_Boss3210_Skill03_A.json,236,18,260
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID902/Eff_Btl_PC_Transform_Tytos_SP01_A.json,236,19,261
Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Lyblac_Transform_B.json,235,17,257
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID127/Eff_Btl_PC_KillerSnipe_A.json,235,23,258
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9011_01/Eff_Atsani_Btl_ID9011_SP01_E.json,235,23,255
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_Krosa_Enemy_Dead_A.json,234,23,257
Game/Effect/Resource/V1_0_0/Particles/Btl/Summon/Summon_0005_A1/Eff_Btl_PC_Summon_0005_A2.json,234,17,261
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID603/Eff_Btl_PC_RegeneHpUp_All_A.json,234,19,253
Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EnemyMeteorNormal_A.json,233,17,252
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID83/Eff_Btl_PC_Infinite_A.json,233,20,264
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Fan_All_SP_A1.json,233,18,253
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/STAR/FxPS_Btl_StarMeteorNormal_A.json,232,17,251
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/STAR/FxPS_Btl_StarMeteorWind_A.json,232,17,252
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/Common/Eff_Btl_PC_Fire_SP_B.json,232,19,255
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_FlashyHit_A.json,231,19,252
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/STAR/FxPS_Btl_StarMeteorLight_A.json,231,17,251
Game/Effect/Resource/V1_0_0/Particles/Btl/Summon/Summon_0006_A1/Eff_Btl_PC_Summon_0006_A2.json,231,18,255
Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/Attach/Eff_Btl_MirrorEnemy_Ice_B.json,231,17,248
Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/Attach/Eff_Btl_ShadowErika_AuraAng_A.json,231,15,247
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_BattleSpark_B.json,230,16,253
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID600/Eff_Btl_PC_OwnArmyAssault_C.json,230,19,253
Game/Effect/Resource/V1_0_0/Particles/Btl/Other/Eff_Btl_Mahrez_AuraAng_A.json,230,15,246
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID910_01/Eff_Btl_ID910_Skill04_A.json,229,17,272
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID907_02/Eff_Btl_ID907_02_Skill08_A.json,229,17,243
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID9017_01/Eff_Btl_ID9017_Skill05_B.json,228,19,248
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID908_01/Eff_Btl_ID908_Skill01_A.json,228,19,247
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Scholar/Eff_Btl_PC_AirBurst_B.json,228,20,248
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Scholar/Eff_Btl_PC_Spear_Fire_Throw_A.json,228,18,256
Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EnemyMeteorWind_A.json,228,17,248
Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EnemyMeteorLight_A.json,228,17,248
Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_8Rings_A.json,227,32,252
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Ragasa/Eff_Ragasa_Btl_ID210_Skill00_A_Re.json,227,21,248
Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowXL_All_Shot_A.json,227,17,256
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID9019_01/Eff_Nakri_Btl_ID9019_SP_B.json,227,17,244
Game/Effect/Resource/V1_0_0/Particles/Btl/Boss/Attach/Eff_Btl_MirrorEnemy_Thunder_B.json,227,17,245
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPs_Eve_DarkAttack_C.json,226,16,245
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPS_Eve_HiddenCloud_B.json,226,19,246
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID159_01/Eff_Btl_ID159_Skill01_A.json,226,22,244
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/hunter/Eff_Btl_ID306_Skill02_A.json,226,16,258
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID542_01/Eff_Btl_ID542_SP_A.json,226,17,251
Game/Effect/Resource/V1_0_0/Particles/Btl/Special/ID97/Eff_Btl_PC_Hegemony_A.json,226,21,246
Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_AddWeakness_Axe_Ex.json,225,21,245
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Ragasa/Eff_Ragasa_Btl_ID210_Skill04_A.json,225,20,245
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Ragasa/Eff_Ragasa_Btl_ID210_Skill04_A_Re.json,225,20,245
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Danas/ID219_01/Eff_Danas_Btl_ID219_Skill04_A.json,225,30,245
Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Ax/Eff_Btl_PC_AxeXLL_Single_Shot_A.json,225,18,242
Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_SwirlingAura_C.json,224,16,249
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPs_Eve_DarkAttack_A.json,224,17,243
Game/Effect/Resource/V1_0_0/Particles/Event/V3_0_0/FxPs_Eve_CS_Piece_B.json,224,17,251
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID904_01/Eff_Btl_ID904_Skill02_A.json,224,19,245
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID904_01/Eff_Btl_ID904_Skill01_A.json,224,19,245
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/ID904_01/Eff_Btl_ID904_Skill03_A.json,224,19,245
Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Magician/Eff_Blt_PC_IceXL_All_Shot_A.json,224,18,256
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Hagupit/ID216_01/Eff_Hagupit_Btl_ID216_Skill01_A_Re.json,224,19,247
Game/Effect/Resource/V1_0_0/Particles/Btl/Parallel/Danas/ID222_01/Eff_Danas_Btl_ID222_Skill08_A.json,224,22,248
Game/Effect/Resource/V1_0_0/Particles/Btl/Summon/Summon_0005_A1/Eff_Btl_PC_Summon_0005_A4.json,224,21,254
