asset_path,folder,has_incoming_refs
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_001_b/ChrTX_Chd_NPC_B05_001_b_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_002/ChrTX_Chd_NPC_B05_002_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_002/ChrTX_Chd_NPC_B05_002_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_002/ChrTX_Chd_NPC_B05_002_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_004/ChrTX_Chd_NPC_B05_004_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_004/ChrTX_Chd_NPC_B05_004_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_004/ChrTX_Chd_NPC_B05_004_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_005/ChrTX_Chd_NPC_B05_005_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_005/ChrTX_Chd_NPC_B05_005_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_005/ChrTX_Chd_NPC_B05_005_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_006/ChrTX_Chd_NPC_B05_006_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_006/ChrTX_Chd_NPC_B05_006_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_009/ChrTX_Chd_NPC_B05_009_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_009/ChrTX_Chd_NPC_B05_009_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_009_a/ChrTX_Chd_NPC_B05_009_a_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_009_a/ChrTX_Chd_NPC_B05_009_a_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_010/ChrTX_Chd_NPC_B05_010_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_010/ChrTX_Chd_NPC_B05_010_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_010/ChrTX_Chd_NPC_B05_010_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_011/ChrTX_Chd_NPC_B05_011_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_011/ChrTX_Chd_NPC_B05_011_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_011/ChrTX_Chd_NPC_B05_011_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_013/ChrTX_Chd_NPC_B05_013_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_013/ChrTX_Chd_NPC_B05_013_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_013/ChrTX_Chd_NPC_B05_013_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_014/ChrTX_Chd_NPC_B05_014_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_014/ChrTX_Chd_NPC_B05_014_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_014/ChrTX_Chd_NPC_B05_014_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_015/ChrTX_Chd_NPC_B05_015_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_015/ChrTX_Chd_NPC_B05_015_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_015/ChrTX_Chd_NPC_B05_015_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_016/ChrTX_Chd_NPC_B05_016_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_016/ChrTX_Chd_NPC_B05_016_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B05/ChrTX_Chd_NPC_B05_016/ChrTX_Chd_NPC_B05_016_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_001/ChrTX_Chd_NPC_B06_001_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_001/ChrTX_Chd_NPC_B06_001_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_001/ChrTX_Chd_NPC_B06_001_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_001_a/ChrTX_Chd_NPC_B06_001_a_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_002/ChrTX_Chd_NPC_B06_002_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_003/ChrTX_Chd_NPC_B06_003_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_003/ChrTX_Chd_NPC_B06_003_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_003/ChrTX_Chd_NPC_B06_003_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_004/ChrTX_Chd_NPC_B06_004_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_004/ChrTX_Chd_NPC_B06_004_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_004/ChrTX_Chd_NPC_B06_004_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_005/ChrTX_Chd_NPC_B06_005_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_005/ChrTX_Chd_NPC_B06_005_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_005/ChrTX_Chd_NPC_B06_005_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_006/ChrTX_Chd_NPC_B06_006_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_006/ChrTX_Chd_NPC_B06_006_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_006/ChrTX_Chd_NPC_B06_006_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_007/ChrTX_Chd_NPC_B06_007_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_007/ChrTX_Chd_NPC_B06_007_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_007/ChrTX_Chd_NPC_B06_007_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_008/ChrTX_Chd_NPC_B06_008_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_008/ChrTX_Chd_NPC_B06_008_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_008/ChrTX_Chd_NPC_B06_008_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_008_a/ChrTX_Chd_NPC_B06_008_a_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_009/ChrTX_Chd_NPC_B06_009_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_009/ChrTX_Chd_NPC_B06_009_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_009/ChrTX_Chd_NPC_B06_009_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_009_a/ChrTX_Chd_NPC_B06_009_a_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_010/ChrTX_Chd_NPC_B06_010_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_011/ChrTX_Chd_NPC_B06_011_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_011/ChrTX_Chd_NPC_B06_011_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_011/ChrTX_Chd_NPC_B06_011_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_012/ChrTX_Chd_NPC_B06_012_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_013/ChrTX_Chd_NPC_B06_013_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_013/ChrTX_Chd_NPC_B06_013_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_014/ChrTX_Chd_NPC_B06_014_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_014/ChrTX_Chd_NPC_B06_014_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_015/ChrTX_Chd_NPC_B06_015_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_016/ChrTX_Chd_NPC_B06_016_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_016/ChrTX_Chd_NPC_B06_016_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_017/ChrTX_Chd_NPC_B06_017_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_017/ChrTX_Chd_NPC_B06_017_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_017/ChrTX_Chd_NPC_B06_017_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_017_a/ChrTX_Chd_NPC_B06_017_a_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_017_a/ChrTX_Chd_NPC_B06_017_a_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_017_a/ChrTX_Chd_NPC_B06_017_a_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_018/ChrTX_Chd_NPC_B06_018_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_018/ChrTX_Chd_NPC_B06_018_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_018/ChrTX_Chd_NPC_b06_018_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_019/ChrTX_Chd_NPC_B06_019_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_019/ChrTX_Chd_NPC_B06_019_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_020/ChrTX_Chd_NPC_B06_020_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_020/ChrTX_Chd_NPC_B06_020_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_020/ChrTX_Chd_NPC_B06_020_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_021/ChrTX_Chd_NPC_B06_021_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_021/ChrTX_Chd_NPC_B06_021_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_021/ChrTX_Chd_NPC_B06_021_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_022/ChrTX_Chd_NPC_B06_022_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_022/ChrTX_Chd_NPC_B06_022_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_022/ChrTX_Chd_NPC_B06_022_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_023/ChrTX_Chd_NPC_B06_023_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_023/ChrTX_Chd_NPC_B06_023_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B06/ChrTX_Chd_NPC_B06_023/ChrTX_Chd_NPC_B06_023_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001/ChrTX_Chd_NPC_B07_001_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001/ChrTX_Chd_NPC_B07_001_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001_a/ChrTX_Chd_NPC_B07_001_a_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001_a/ChrTX_Chd_NPC_B07_001_a_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001_b/ChrTX_Chd_NPC_B07_001_b_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001_b/ChrTX_Chd_NPC_B07_001_b_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001_c/ChrTX_Chd_NPC_B07_001_c_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001_d/ChrTX_Chd_NPC_B07_001_d_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001_d/ChrTX_Chd_NPC_B07_001_d_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_001_d/ChrTX_Chd_NPC_B07_001_d_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_002/ChrTX_Chd_NPC_B07_002_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_002/ChrTX_Chd_NPC_B07_002_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_002/ChrTX_Chd_NPC_B07_002_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_002_a/ChrTX_Chd_NPC_B07_002_a_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_002_a/ChrTX_Chd_NPC_B07_002_a_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_002_a/ChrTX_Chd_NPC_B07_002_a_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_003/ChrTX_Chd_NPC_B07_003_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_003/ChrTX_Chd_NPC_B07_003_B2,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_003/ChrTX_Chd_NPC_B07_003_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_003/ChrTX_Chd_NPC_B07_003_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_003_b/ChrTX_Chd_NPC_B07_003_b_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_003_b/ChrTX_Chd_NPC_B07_003_b_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_003_b/ChrTX_Chd_NPC_B07_003_b_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_004/ChrTX_Chd_NPC_B07_004_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_004/ChrTX_Chd_NPC_B07_004_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_004/ChrTX_Chd_NPC_B07_004_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_005/ChrTX_Chd_NPC_B07_005_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_005/ChrTX_Chd_NPC_B07_005_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_005/ChrTX_Chd_NPC_B07_005_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_006/ChrTX_Chd_NPC_B07_006_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_006/ChrTX_Chd_NPC_B07_006_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_006/ChrTX_Chd_NPC_B07_006_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_007/ChrTX_Chd_NPC_B07_007_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_007/ChrTX_Chd_NPC_B07_007_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_008/ChrTX_Chd_NPC_B07_008_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_009/ChrTX_Chd_NPC_B07_009_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_010/ChrTX_Chd_NPC_B07_010_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_010/ChrTX_Chd_NPC_B07_010_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_011/ChrTX_Chd_NPC_B07_011_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_011/ChrTX_Chd_NPC_B07_011_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_011/ChrTX_Chd_NPC_B07_011_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_012/ChrTX_Chd_NPC_B07_012_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_012/ChrTX_Chd_NPC_B07_012_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_013/ChrTX_Chd_NPC_B07_013_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_014/ChrTX_Chd_NPC_B07_014_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_014/ChrTX_Chd_NPC_B07_014_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_014/ChrTX_Chd_NPC_B07_014_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_015/ChrTX_Chd_NPC_B07_015_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_015/ChrTX_Chd_NPC_B07_015_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_016/ChrTX_Chd_NPC_B07_016_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_016/ChrTX_Chd_NPC_B07_016_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_017/ChrTX_Chd_NPC_B07_017_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_017/ChrTX_Chd_NPC_B07_017_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_017/ChrTX_Chd_NPC_B07_017_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_021/ChrTX_Chd_NPC_B07_021_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_021/ChrTX_Chd_NPC_B07_021_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_022/ChrTX_Chd_NPC_B07_022_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_023/ChrTX_Chd_NPC_B07_023_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B07/ChrTX_Chd_NPC_B07_023/ChrTX_Chd_NPC_B07_023_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_001/ChrTX_Chd_NPC_B08_001_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_001/ChrTX_Chd_NPC_B08_001_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_001_b/ChrTX_Chd_NPC_B08_001_b_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_001_b/ChrTX_Chd_NPC_B08_001_b_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_001_b/ChrTX_Chd_NPC_B08_001_b_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_002/ChrTX_Chd_NPC_B08_002_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_002/ChrTX_Chd_NPC_B08_002_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_002/ChrTX_Chd_NPC_B08_002_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_003/ChrTX_Chd_NPC_B08_003_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_003/ChrTX_Chd_NPC_B08_003_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_003/ChrTX_Chd_NPC_B08_003_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_004/ChrTX_Chd_NPC_B08_004_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_004/ChrTX_Chd_NPC_B08_004_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_004/ChrTX_Chd_NPC_B08_004_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_005/ChrTX_Chd_NPC_B08_005_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_005/ChrTX_Chd_NPC_B08_005_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_005_b/ChrTX_Chd_NPC_B08_005_b_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_005_b/ChrTX_Chd_NPC_B08_005_b_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_005_b/ChrTX_Chd_NPC_B08_005_b_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_006/ChrTX_Chd_NPC_B08_006_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_006/ChrTX_Chd_NPC_B08_006_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_006/ChrTX_Chd_NPC_B08_006_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_006_b/ChrTX_Chd_NPC_B08_006_b_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_006_b/ChrTX_Chd_NPC_B08_006_b_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_006_b/ChrTX_Chd_NPC_B08_006_b_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_008/ChrTX_Chd_NPC_B08_008_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_008/ChrTX_Chd_NPC_B08_008_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_009/ChrTX_Chd_NPC_B08_009_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_009/ChrTX_Chd_NPC_B08_009_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_009/ChrTX_Chd_NPC_B08_009_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_010/ChrTX_Chd_NPC_B08_010_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_010/ChrTX_Chd_NPC_B08_010_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_011/ChrTX_Chd_NPC_B08_011_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_012/ChrTX_Chd_NPC_B08_012_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_012/ChrTX_Chd_NPC_B08_012_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_012/ChrTX_Chd_NPC_B08_012_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_013/ChrTX_Chd_NPC_B08_013_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_013/ChrTX_Chd_NPC_B08_013_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_013/ChrTX_Chd_NPC_B08_013_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_014/ChrTX_Chd_NPC_B08_014_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_014/ChrTX_Chd_NPC_B08_014_E,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_014/ChrTX_Chd_NPC_B08_014_N,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_015/ChrTX_Chd_NPC_B08_015_B,Character,no
Game/Character/Resource/V1_0_0/Bos/B08/ChrTX_Chd_NPC_B08_015/ChrTX_Chd_NPC_B08_015_E,Character,no
